DATE,DURATION,PROTOCOL,SRC IP,SRC PORT,DEST IP,DEST PORT,PACKETS,BYTES,FLOWS,FLAGS,TOS,CLASS
30:28.8,0,TCP  ,10048_130,12655,EXT_SERVER,7547,1,46,1,....S.,0,suspicious
30:28.8,0,TCP  ,EXT_SERVER,7547,10048_130,12655,1,40,1,.A.R..,0,suspicious
27:20.6,9.685,TCP  ,10008_98,45357,EXT_SERVER,22,20,2423,1,.AP.SF,0,suspicious
27:20.6,9.685,TCP  ,EXT_SERVER,22,10008_98,45357,19,3185,1,.AP.SF,0,suspicious
27:25.5,9.183,TCP  ,10006_27,39644,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
27:25.5,9.183,TCP  ,EXT_SERVER,22,10006_27,39644,20,3237,1,.AP.SF,0,suspicious
27:29.9,10.084,TCP  ,10008_98,58125,EXT_SERVER,22,18,2335,1,.AP.SF,0,suspicious
27:29.9,10.084,TCP  ,EXT_SERVER,22,10008_98,58125,19,3185,1,.AP.SF,0,suspicious
30:34.1,13.506,TCP  ,EXT_SERVER,22,10001_123,1514,18,2985,1,.AP.S.,0,suspicious
30:34.1,13.506,TCP  ,10001_123,1514,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious
27:48.6,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63341,7,561,1,.AP.SF,0,normal
27:48.6,0.067,TCP  ,OPENSTACK_NET,63341,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
27:48.8,0.075,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63342,7,1726,1,.AP.SF,0,normal
27:48.8,0.075,TCP  ,OPENSTACK_NET,63342,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
27:39.7,9.691,TCP  ,10008_98,42768,EXT_SERVER,22,17,2283,1,.AP.SF,0,suspicious
27:39.7,9.691,TCP  ,EXT_SERVER,22,10008_98,42768,19,3185,1,.AP.SF,0,suspicious
30:59.1,16.131,TCP  ,EXT_SERVER,22,10001_123,3240,21,3117,1,.AP.S.,0,suspicious
30:59.1,16.131,TCP  ,10001_123,3240,EXT_SERVER,22,17,3073,1,.APRS.,0,suspicious
28:19.6,8.568,TCP  ,10006_27,28474,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
28:19.6,8.568,TCP  ,EXT_SERVER,22,10006_27,28474,19,3185,1,.AP.SF,0,suspicious
31:01.1,35.676,TCP  ,10004_35,15509,EXT_SERVER,22,6,977,1,.APRSF,0,suspicious
31:01.1,35.676,TCP  ,EXT_SERVER,22,10004_35,15509,12,6541,1,.AP.SF,0,suspicious
28:39.5,0.049,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50299,7,556,1,.AP.SF,0,normal
28:39.5,0.049,TCP  ,OPENSTACK_NET,50299,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
28:39.5,0.061,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50300,7,702,1,.AP.SF,0,normal
28:39.5,0.061,TCP  ,OPENSTACK_NET,50300,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
31:46.7,14.956,TCP  ,EXT_SERVER,22,10001_123,1523,20,3065,1,.AP.S.,0,suspicious
31:46.7,14.956,TCP  ,10001_123,1523,EXT_SERVER,22,17,2963,1,.APRS.,0,suspicious
32:17.9,13.768,TCP  ,EXT_SERVER,22,10001_123,2794,18,2985,1,.AP.S.,0,suspicious
32:17.9,13.768,TCP  ,10001_123,2794,EXT_SERVER,22,13,2971,1,.APRS.,0,suspicious
32:39.2,8.311,TCP  ,10004_35,63437,EXT_SERVER,22,6,977,1,.APRSF,0,suspicious
32:39.2,8.311,TCP  ,EXT_SERVER,22,10004_35,63437,8,1506,1,.AP.SF,0,suspicious
29:48.6,0.09,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63375,7,702,1,.AP.SF,0,normal
29:48.6,0.09,TCP  ,OPENSTACK_NET,63375,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
29:48.6,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63376,7,556,1,.AP.SF,0,normal
29:48.6,0.055,TCP  ,OPENSTACK_NET,63376,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
32:35.3,15.815,TCP  ,EXT_SERVER,22,10001_123,2259,19,3093,1,.AP.S.,0,suspicious
32:35.3,15.815,TCP  ,10001_123,2259,EXT_SERVER,22,16,2917,1,.APRS.,0,suspicious
27:55.8,120.956,TCP  ,10004_35,34748,EXT_SERVER,22,5,268,1,.A..SF,0,suspicious
27:55.8,120.956,TCP  ,EXT_SERVER,22,10004_35,34748,4,281,1,.AP.SF,0,suspicious
32:54.0,6.892,TCP  ,10006_27,30243,EXT_SERVER,22,8,1081,1,.APRSF,0,suspicious
32:54.0,6.892,TCP  ,EXT_SERVER,22,10006_27,30243,11,5513,1,.AP.SF,0,suspicious
30:10.4,9.244,TCP  ,10006_27,16678,EXT_SERVER,22,14,2111,1,.AP.SF,0,suspicious
30:10.4,9.244,TCP  ,EXT_SERVER,22,10006_27,16678,17,3081,1,.AP.SF,0,suspicious
33:20.2,0,TCP  ,10049_233,31331,EXT_SERVER,5358,1,46,1,....S.,0,suspicious
33:20.2,0,TCP  ,EXT_SERVER,5358,10049_233,31331,1,40,1,.A.R..,0,suspicious
33:35.3,13.349,TCP  ,EXT_SERVER,22,10001_123,4480,20,3065,1,.AP.S.,0,suspicious
33:35.3,13.349,TCP  ,10001_123,4480,EXT_SERVER,22,15,2999,1,.APRS.,0,suspicious
33:49.9,0,TCP  ,10050_43,40447,EXT_SERVER,5351,1,46,1,....S.,0,suspicious
33:49.9,0,TCP  ,EXT_SERVER,5351,10050_43,40447,1,40,1,.A.R..,0,suspicious
28:39.5,135.077,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50301,3,132,1,.A..SF,0,normal
28:39.5,135.077,TCP  ,OPENSTACK_NET,50301,EXT_SERVER,8000,4,190,1,.A..SF,0,normal
33:54.6,13.417,TCP  ,EXT_SERVER,22,10001_123,4865,20,3065,1,.AP.S.,0,suspicious
33:54.6,13.417,TCP  ,10001_123,4865,EXT_SERVER,22,15,2935,1,.APRS.,0,suspicious
33:24.4,45.827,TCP  ,10004_35,11723,EXT_SERVER,22,6,977,1,.APRSF,0,suspicious
33:24.4,45.827,TCP  ,EXT_SERVER,22,10004_35,11723,14,5759,1,.AP.SF,0,suspicious
31:05.2,9.799,TCP  ,10006_27,53609,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
31:05.2,9.799,TCP  ,EXT_SERVER,22,10006_27,53609,20,3237,1,.AP.SF,0,suspicious
34:30.0,0.001,TCP  ,10051_187,14726,EXT_SERVER,23,1,46,1,....S.,0,suspicious
34:30.0,0.001,TCP  ,EXT_SERVER,23,10051_187,14726,1,40,1,.A.R..,0,suspicious
31:39.5,0.071,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50351,7,561,1,.AP.SF,0,normal
31:39.5,0.071,TCP  ,OPENSTACK_NET,50351,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
31:39.5,0.049,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50350,7,556,1,.AP.SF,0,normal
31:39.5,0.049,TCP  ,OPENSTACK_NET,50350,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
31:39.5,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50352,7,702,1,.AP.SF,0,normal
31:39.5,0.054,TCP  ,OPENSTACK_NET,50352,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
31:39.5,1.143,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50353,7,1726,1,.AP.SF,0,normal
31:39.5,1.143,TCP  ,OPENSTACK_NET,50353,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
31:40.6,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50354,7,639,1,.AP.SF,0,normal
31:40.6,0.05,TCP  ,OPENSTACK_NET,50354,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
34:48.6,0,TCP  ,10052_132,26863,EXT_SERVER,7547,1,46,1,....S.,0,suspicious
34:48.6,0,TCP  ,EXT_SERVER,7547,10052_132,26863,1,40,1,.A.R..,0,suspicious
34:35.5,13.875,TCP  ,EXT_SERVER,22,10001_123,3096,20,3065,1,.AP.S.,0,suspicious
34:35.5,13.875,TCP  ,10001_123,3096,EXT_SERVER,22,18,3073,1,.APRS.,0,suspicious
34:47.3,9.202,TCP  ,10006_27,25160,EXT_SERVER,22,15,2157,1,.APRSF,0,suspicious
34:47.3,9.202,TCP  ,EXT_SERVER,22,10006_27,25160,20,3237,1,.AP.SF,0,suspicious
31:58.7,10.011,TCP  ,10006_27,29635,EXT_SERVER,22,15,2179,1,.AP.SF,0,suspicious
31:58.7,10.011,TCP  ,EXT_SERVER,22,10006_27,29635,19,3185,1,.AP.SF,0,suspicious
35:16.4,0.089,TCP  ,10053_64,48411,EXT_SERVER,3389,2,92,1,...RS.,0,suspicious
35:16.4,0.089,TCP  ,EXT_SERVER,3389,10053_64,48411,1,40,1,.A.R..,0,suspicious
34:05.7,79.963,TCP  ,10004_35,51965,EXT_SERVER,22,4,225,1,.APRS.,0,suspicious
34:05.7,79.963,TCP  ,EXT_SERVER,22,10004_35,51965,10,5465,1,.AP.S.,0,suspicious
35:18.0,13.571,TCP  ,EXT_SERVER,22,10001_123,2269,18,2985,1,.AP.S.,0,suspicious
35:18.0,13.571,TCP  ,10001_123,2269,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious
35:32.8,10.519,TCP  ,EXT_SERVER,22,10054_208,43573,20,3249,1,.AP.SF,0,suspicious
35:32.8,10.519,TCP  ,10054_208,43573,EXT_SERVER,22,17,2261,1,.APRSF,0,suspicious
32:48.6,0.071,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63427,7,561,1,.AP.SF,0,normal
32:48.6,0.071,TCP  ,OPENSTACK_NET,63427,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
32:48.6,0.078,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63429,7,702,1,.AP.SF,0,normal
32:48.6,0.078,TCP  ,OPENSTACK_NET,63429,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
32:48.6,0.06,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63428,7,556,1,.AP.SF,0,normal
32:48.6,0.06,TCP  ,OPENSTACK_NET,63428,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
32:50.1,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63430,7,1726,1,.AP.SF,0,normal
32:50.1,0.067,TCP  ,OPENSTACK_NET,63430,EXT_SERVER,8000,5,533,1,.AP.SF,0,normal
32:50.1,0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63431,7,639,1,.AP.SF,0,normal
32:50.1,0.059,TCP  ,OPENSTACK_NET,63431,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
35:37.3,15.509,TCP  ,EXT_SERVER,22,10001_123,2398,19,3093,1,.AP.S.,0,suspicious
35:37.3,15.509,TCP  ,10001_123,2398,EXT_SERVER,22,16,2917,1,.APRS.,0,suspicious
35:42.9,10.852,TCP  ,EXT_SERVER,22,10054_208,53518,18,3133,1,.AP.SF,0,suspicious
35:42.9,10.852,TCP  ,10054_208,53518,EXT_SERVER,22,14,2105,1,.APRSF,0,suspicious
31:48.3,74.183,TCP  ,10004_35,35407,EXT_SERVER,22,6,359,1,.AP.SF,0,suspicious
31:48.3,74.183,TCP  ,EXT_SERVER,22,10004_35,35407,11,6694,1,.AP.SF,0,suspicious
36:02.1,14.505,TCP  ,EXT_SERVER,22,10001_123,3864,18,2985,1,.AP.S.,0,suspicious
36:02.1,14.505,TCP  ,10001_123,3864,EXT_SERVER,22,14,2825,1,.APRS.,0,suspicious
36:19.8,15.874,TCP  ,EXT_SERVER,22,10001_123,4734,21,3113,1,.AP.S.,0,suspicious
36:19.8,15.874,TCP  ,10001_123,4734,EXT_SERVER,22,14,2889,1,.APRS.,0,suspicious
35:22.0,75.514,TCP  ,10004_35,26910,EXT_SERVER,22,6,353,1,.APRSF,0,suspicious
35:22.0,75.514,TCP  ,EXT_SERVER,22,10004_35,26910,11,6690,1,.AP.SF,0,suspicious
33:50.6,10.321,TCP  ,10006_27,56101,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
33:50.6,10.321,TCP  ,EXT_SERVER,22,10006_27,56101,19,3265,1,.AP.SF,0,suspicious
36:51.4,17.339,TCP  ,EXT_SERVER,22,10001_123,2846,20,3145,1,.AP.S.,0,suspicious
36:51.4,17.339,TCP  ,10001_123,2846,EXT_SERVER,22,16,3155,1,.APRS.,0,suspicious
37:17.3,0,TCP  ,EXT_SERVER,3431,10055_218,58953,1,40,1,.A.R..,0,suspicious
37:17.3,0,TCP  ,10055_218,58953,EXT_SERVER,3431,1,46,1,....S.,0,suspicious
34:39.5,0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50403,7,556,1,.AP.SF,0,normal
34:39.5,0.058,TCP  ,OPENSTACK_NET,50403,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
34:39.5,0.069,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50404,7,702,1,.AP.SF,0,normal
34:39.5,0.069,TCP  ,OPENSTACK_NET,50404,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
37:25.1,14.298,TCP  ,EXT_SERVER,22,10001_123,4956,18,2985,1,.AP.S.,0,suspicious
37:25.1,14.298,TCP  ,10001_123,4956,EXT_SERVER,22,14,2825,1,.APRS.,0,suspicious
37:48.0,13.857,TCP  ,EXT_SERVER,22,10001_123,1433,19,3037,1,.AP.S.,0,suspicious
37:48.0,13.857,TCP  ,10001_123,1433,EXT_SERVER,22,14,2935,1,.APRS.,0,suspicious
35:02.2,10.292,TCP  ,EXT_SERVER,22,10054_208,42792,19,3185,1,.AP.SF,0,suspicious
35:02.2,10.292,TCP  ,10054_208,42792,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
36:11.7,120.93,TCP  ,10004_35,50699,EXT_SERVER,22,5,262,1,.A.RS.,0,suspicious
36:11.7,120.93,TCP  ,EXT_SERVER,22,10004_35,50699,4,257,1,.AP.SF,0,suspicious
37:45.9,27.21,TCP  ,10004_35,13681,EXT_SERVER,22,6,349,1,.APRS.,0,suspicious
37:45.9,27.21,TCP  ,EXT_SERVER,22,10004_35,13681,12,6586,1,.AP.S.,0,suspicious
35:12.2,10.817,TCP  ,EXT_SERVER,22,10054_208,51802,19,3185,1,.AP.SF,0,suspicious
35:12.2,10.817,TCP  ,10054_208,51802,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
35:22.6,10.475,TCP  ,EXT_SERVER,22,10054_208,33619,19,3185,1,.AP.SF,0,suspicious
35:22.6,10.475,TCP  ,10054_208,33619,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
38:30.1,6.377,TCP  ,10004_35,16806,EXT_SERVER,22,7,381,1,.APRSF,0,suspicious
38:30.1,6.377,TCP  ,EXT_SERVER,22,10004_35,16806,9,4445,1,.AP.S.,0,suspicious
35:48.7,0.082,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63480,7,702,1,.AP.SF,0,normal
35:48.7,0.082,TCP  ,OPENSTACK_NET,63480,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
35:48.7,0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63481,7,556,1,.AP.SF,0,normal
35:48.7,0.062,TCP  ,OPENSTACK_NET,63481,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
35:44.8,8.599,TCP  ,10006_27,43798,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
35:44.8,8.599,TCP  ,EXT_SERVER,22,10006_27,43798,19,3185,1,.AP.SF,0,suspicious
38:46.1,14.463,TCP  ,EXT_SERVER,22,10001_123,3467,18,2985,1,.AP.S.,0,suspicious
38:46.1,14.463,TCP  ,10001_123,3467,EXT_SERVER,22,14,2825,1,.APRS.,0,suspicious
35:52.9,9.653,TCP  ,EXT_SERVER,22,10054_208,33414,19,3185,1,.AP.SF,0,suspicious
35:52.9,9.653,TCP  ,10054_208,33414,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
36:02.2,10.715,TCP  ,EXT_SERVER,22,10054_208,40525,20,3305,1,.AP.SF,0,suspicious
36:02.2,10.715,TCP  ,10054_208,40525,EXT_SERVER,22,19,2383,1,.AP.SF,0,suspicious
36:13.6,0,UDP  ,10056_250,41027,EXT_SERVER,53413,1,46,1,......,0,suspicious
36:13.6,0,ICMP ,EXT_SERVER,0,10056_250,3.3,1,57,1,......,0,suspicious
39:13.0,6.975,TCP  ,10004_35,62220,EXT_SERVER,22,7,381,1,.APRS.,0,suspicious
39:13.0,6.975,TCP  ,EXT_SERVER,22,10004_35,62220,5,1285,1,.AP.S.,0,suspicious
36:12.6,10.083,TCP  ,EXT_SERVER,22,10054_208,51266,19,3185,1,.AP.SF,0,suspicious
36:12.6,10.083,TCP  ,10054_208,51266,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
39:07.8,14.245,TCP  ,EXT_SERVER,22,10001_123,4030,19,3037,1,.AP.S.,0,suspicious
39:07.8,14.245,TCP  ,10001_123,4030,EXT_SERVER,22,16,3027,1,.APRS.,0,suspicious
36:22.3,10.239,TCP  ,EXT_SERVER,22,10054_208,59734,19,3185,1,.AP.SF,0,suspicious
36:22.3,10.239,TCP  ,10054_208,59734,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
39:24.7,13.469,TCP  ,EXT_SERVER,22,10001_123,1359,18,2985,1,.AP.S.,0,suspicious
39:24.7,13.469,TCP  ,10001_123,1359,EXT_SERVER,22,14,2825,1,.APRS.,0,suspicious
36:39.5,0.063,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50437,7,561,1,.AP.SF,0,normal
36:39.5,0.063,TCP  ,OPENSTACK_NET,50437,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
36:39.7,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50438,7,1726,1,.AP.SF,0,normal
36:39.7,0.067,TCP  ,OPENSTACK_NET,50438,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
36:32.2,10.263,TCP  ,EXT_SERVER,22,10054_208,38622,19,3185,1,.AP.SF,0,suspicious
36:32.2,10.263,TCP  ,10054_208,38622,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
36:40.6,9.674,TCP  ,10006_27,44042,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
36:40.6,9.674,TCP  ,EXT_SERVER,22,10006_27,44042,20,3249,1,.AP.SF,0,suspicious
36:42.1,10.471,TCP  ,EXT_SERVER,22,10054_208,46540,19,3185,1,.AP.SF,0,suspicious
36:42.1,10.471,TCP  ,10054_208,46540,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
39:40.7,14.067,TCP  ,EXT_SERVER,22,10001_123,3338,18,2985,1,.AP.S.,0,suspicious
39:40.7,14.067,TCP  ,10001_123,3338,EXT_SERVER,22,16,2981,1,.APRS.,0,suspicious
36:52.3,10.273,TCP  ,EXT_SERVER,22,10054_208,56177,19,3185,1,.AP.SF,0,suspicious
36:52.3,10.273,TCP  ,10054_208,56177,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
40:03.7,0,TCP  ,10057_204,64474,EXT_SERVER,5358,1,46,1,....S.,0,suspicious
40:03.7,0,TCP  ,EXT_SERVER,5358,10057_204,64474,1,40,1,.A.R..,0,suspicious
37:11.6,0.016,UDP  ,10014_199,123,EXT_SERVER,53871,1,76,1,......,0,suspicious
37:11.6,0.016,UDP  ,EXT_SERVER,53871,10014_199,123,1,76,1,......,0,suspicious
37:02.2,9.902,TCP  ,EXT_SERVER,22,10054_208,35943,19,3185,1,.AP.SF,0,suspicious
37:02.2,9.902,TCP  ,10054_208,35943,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
37:11.7,10.758,TCP  ,EXT_SERVER,22,10054_208,44129,19,3185,1,.AP.SF,0,suspicious
37:11.7,10.758,TCP  ,10054_208,44129,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
40:07.7,14.875,TCP  ,EXT_SERVER,22,10001_123,4302,18,2985,1,.AP.S.,0,suspicious
40:07.7,14.875,TCP  ,10001_123,4302,EXT_SERVER,22,18,3009,1,.APRS.,0,suspicious
40:23.6,0,TCP  ,10058_178,57992,EXT_SERVER,23,1,46,1,....S.,0,suspicious
40:23.6,0,TCP  ,EXT_SERVER,23,10058_178,57992,1,40,1,.A.R..,0,suspicious
37:22.2,11.114,TCP  ,EXT_SERVER,22,10054_208,56682,20,3289,1,.AP.SF,0,suspicious
37:22.2,11.114,TCP  ,10054_208,56682,EXT_SERVER,22,19,2383,1,.AP.SF,0,suspicious
37:39.5,0.048,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50455,7,556,1,.AP.SF,0,normal
37:39.5,0.048,TCP  ,OPENSTACK_NET,50455,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
37:39.5,0.061,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50456,7,702,1,.AP.SF,0,normal
37:39.5,0.061,TCP  ,OPENSTACK_NET,50456,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
37:41.5,0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50457,7,639,1,.AP.SF,0,normal
37:41.5,0.053,TCP  ,OPENSTACK_NET,50457,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
40:27.2,14.635,TCP  ,EXT_SERVER,22,10001_123,3733,19,4001,1,.AP.S.,0,suspicious
40:27.2,14.635,TCP  ,10001_123,3733,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious
37:33.0,10.813,TCP  ,EXT_SERVER,22,10054_208,43889,19,3185,1,.AP.SF,0,suspicious
37:33.0,10.813,TCP  ,10054_208,43889,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
37:37.8,9.507,TCP  ,10006_27,17577,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
37:37.8,9.507,TCP  ,EXT_SERVER,22,10006_27,17577,19,3185,1,.AP.SF,0,suspicious
37:48.6,0.06,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63516,7,561,1,.AP.SF,0,normal
37:48.6,0.06,TCP  ,OPENSTACK_NET,63516,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
37:48.8,0.061,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63517,7,1726,1,.AP.SF,0,normal
37:48.8,0.061,TCP  ,OPENSTACK_NET,63517,EXT_SERVER,8000,5,533,1,.AP.SF,0,normal
40:42.3,9.505,TCP  ,10004_35,64038,EXT_SERVER,22,6,353,1,.APRSF,0,suspicious
40:42.3,9.505,TCP  ,EXT_SERVER,22,10004_35,64038,8,3483,1,.AP.SF,0,suspicious
37:43.4,9.528,TCP  ,EXT_SERVER,22,10054_208,57366,20,3305,1,.AP.SF,0,suspicious
37:43.4,9.528,TCP  ,10054_208,57366,EXT_SERVER,22,19,2383,1,.AP.SF,0,suspicious
40:49.7,8.437,TCP  ,EXT_SERVER,22,10054_249,57553,20,3249,1,.AP.SF,0,suspicious
40:49.7,8.437,TCP  ,10054_249,57553,EXT_SERVER,22,17,2261,1,.APRSF,0,suspicious
37:52.6,10.157,TCP  ,EXT_SERVER,22,10054_208,38113,19,3185,1,.AP.SF,0,suspicious
37:52.6,10.157,TCP  ,10054_208,38113,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
38:08.2,0,UDP  ,10059_133,41424,EXT_SERVER,123,1,76,1,......,0,suspicious
38:08.2,0,ICMP ,EXT_SERVER,0,10059_133,3.3,1,104,1,......,0,suspicious
40:57.8,10.533,TCP  ,EXT_SERVER,22,10054_249,33416,21,3369,1,.AP.SF,0,suspicious
40:57.8,10.533,TCP  ,10054_249,33416,EXT_SERVER,22,16,2237,1,.APRSF,0,suspicious
38:02.4,12.021,TCP  ,EXT_SERVER,22,10054_208,51997,19,3185,1,.AP.SF,0,suspicious
38:02.4,12.021,TCP  ,10054_208,51997,EXT_SERVER,22,19,2371,1,.AP.SF,0,suspicious
38:14.1,11.603,TCP  ,EXT_SERVER,22,10054_208,39394,20,4085,1,.AP.SF,0,suspicious
38:14.1,11.603,TCP  ,10054_208,39394,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
38:25.3,10.748,TCP  ,EXT_SERVER,22,10054_208,53082,19,3185,1,.AP.SF,0,suspicious
38:25.3,10.748,TCP  ,10054_208,53082,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
41:28.7,17.695,TCP  ,EXT_SERVER,22,10001_123,3987,20,3153,1,.AP.S.,0,suspicious
41:28.7,17.695,TCP  ,10001_123,3987,EXT_SERVER,22,15,3119,1,.APRS.,0,suspicious
38:48.6,0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63532,7,702,1,.AP.SF,0,normal
38:48.6,0.073,TCP  ,OPENSTACK_NET,63532,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
38:48.7,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63533,7,556,1,.AP.SF,0,normal
38:48.7,0.052,TCP  ,OPENSTACK_NET,63533,EXT_SERVER,8000,5,469,1,.AP.SF,0,normal
38:38.7,10.714,TCP  ,10006_27,14360,EXT_SERVER,22,14,2111,1,.AP.SF,0,suspicious
38:38.7,10.714,TCP  ,EXT_SERVER,22,10006_27,14360,19,3185,1,.AP.SF,0,suspicious
38:49.7,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63534,7,639,1,.AP.SF,0,normal
38:49.7,0.052,TCP  ,OPENSTACK_NET,63534,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
41:25.0,30.301,TCP  ,10004_35,60715,EXT_SERVER,22,6,977,1,.APRSF,0,suspicious
41:25.0,30.301,TCP  ,EXT_SERVER,22,10004_35,60715,10,4550,1,.AP.SF,0,suspicious
36:59.0,125.671,TCP  ,10004_35,36147,EXT_SERVER,22,8,459,1,.AP.SF,0,suspicious
36:59.0,125.671,TCP  ,EXT_SERVER,22,10004_35,36147,11,2637,1,.AP.SF,0,suspicious
41:49.9,15.357,TCP  ,EXT_SERVER,22,10001_123,1677,19,3093,1,.AP.S.,0,suspicious
41:49.9,15.357,TCP  ,10001_123,1677,EXT_SERVER,22,14,2889,1,.APRS.,0,suspicious
42:16.0,0,TCP  ,10060_92,16308,EXT_SERVER,23,1,46,1,....S.,0,suspicious
42:16.0,0,TCP  ,EXT_SERVER,23,10060_92,16308,1,40,1,.A.R..,0,suspicious
42:25.9,13.97,TCP  ,EXT_SERVER,22,10001_123,4327,18,2985,1,.AP.S.,0,suspicious
42:25.9,13.97,TCP  ,10001_123,4327,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious
42:08.2,32.196,TCP  ,10004_35,58486,EXT_SERVER,22,7,1301,1,.APRSF,0,suspicious
42:08.2,32.196,TCP  ,EXT_SERVER,22,10004_35,58486,12,5437,1,.AP.SF,0,suspicious
39:35.6,10.873,TCP  ,10006_27,40264,EXT_SERVER,22,18,2331,1,.AP.SF,0,suspicious
39:35.6,10.873,TCP  ,EXT_SERVER,22,10006_27,40264,20,4097,1,.AP.SF,0,suspicious
43:04.8,13.851,TCP  ,EXT_SERVER,22,10001_123,1942,18,2985,1,.AP.S.,0,suspicious
43:04.8,13.851,TCP  ,10001_123,1942,EXT_SERVER,22,13,2843,1,.APRS.,0,suspicious
43:15.2,10.578,TCP  ,10006_27,36533,EXT_SERVER,22,16,2221,1,.APRSF,0,suspicious
